snapshot_time,current_active_census,arrivals_15m,arrivals_30m,arrivals_60m,arrivals_120m,departures_15m,departures_30m,departures_60m,net_flow_60m,high_acuity_ratio,mean_time_in_system,hour_of_day,day_of_week,month,arrival_rate_trend,target_census_30m,target_census_60m,target_census_120m,congestion_tier_30m,congestion_tier_60m,congestion_tier_120m
2025-03-01 05:04:04,17,0,0,3,7,0,3,6,-3,0.29411764705882354,268.4450980392157,5,5,3,0.0,15,16,17,low,low,low
2025-03-01 05:34:04,15,0,0,0,5,1,2,5,-5,0.3333333333333333,314.6011111111111,5,5,3,1.0,16,15,17,low,low,low
2025-03-01 06:04:04,16,1,1,1,4,0,0,2,-1,0.3125,323.73333333333335,6,5,3,2.0,15,17,16,low,low,low
2025-03-01 06:34:04,15,0,1,2,2,1,2,2,0,0.4,343.47333333333336,6,5,3,1.0,17,17,20,low,low,low
2025-03-01 07:04:04,17,2,3,4,5,0,1,3,1,0.4117647058823529,290.94019607843137,7,5,3,1.5,17,16,22,low,low,low
2025-03-01 07:34:04,17,0,0,3,5,0,0,1,2,0.4117647058823529,320.94019607843137,7,5,3,0.0,16,20,24,low,low,moderate
2025-03-01 08:04:04,16,0,0,0,4,0,1,1,-1,0.4375,364.70416666666665,8,5,3,1.0,20,22,29,low,low,moderate
2025-03-01 08:34:04,20,6,7,7,10,1,3,4,3,0.3,276.4075,8,5,3,2.0,22,24,30,low,moderate,moderate
2025-03-01 09:04:04,22,3,5,12,12,2,3,6,6,0.2727272727272727,217.5621212121212,9,5,3,0.8333333333333334,24,29,29,moderate,moderate,moderate
2025-03-01 09:34:04,24,0,4,9,16,2,2,5,4,0.20833333333333334,211.6951388888889,9,5,3,0.8888888888888888,29,30,28,moderate,moderate,moderate
2025-03-01 10:04:04,29,3,6,10,22,1,1,3,7,0.1724137931034483,170.14655172413794,10,5,3,1.2,30,29,32,moderate,moderate,moderate
2025-03-01 10:34:04,30,1,4,10,19,1,3,4,6,0.16666666666666666,184.51166666666668,10,5,3,0.8,29,28,39,moderate,moderate,busy
2025-03-01 11:04:04,29,2,2,6,16,2,3,6,0,0.20689655172413793,186.46666666666667,11,5,3,0.6666666666666666,28,32,42,moderate,moderate,busy
2025-03-01 11:34:04,28,1,3,5,15,4,4,7,-2,0.2857142857142857,179.94583333333333,11,5,3,1.2,32,39,47,moderate,busy,critical
2025-03-01 12:04:04,32,1,5,8,14,1,1,5,3,0.28125,183.48802083333334,12,5,3,1.25,39,42,51,busy,busy,critical
2025-03-01 12:34:04,39,5,9,14,19,2,2,3,11,0.2564102564102564,167.37820512820514,12,5,3,1.2857142857142858,42,47,53,busy,critical,critical
2025-03-01 13:04:04,42,2,6,15,23,2,3,5,10,0.2857142857142857,173.3876984126984,13,5,3,0.8,47,51,54,critical,critical,critical
2025-03-01 13:34:04,47,5,9,15,29,1,4,7,8,0.2978723404255319,164.53333333333333,13,5,3,1.2,51,53,52,critical,critical,critical
2025-03-01 14:04:04,51,3,7,16,31,2,3,7,9,0.23529411764705882,166.05,14,5,3,0.875,53,54,55,critical,critical,critical
2025-03-01 14:34:04,53,3,7,14,29,3,5,8,6,0.20754716981132076,154.62389937106917,14,5,3,1.0,54,52,57,critical,critical,critical
2025-03-01 15:04:04,54,5,7,14,30,4,6,11,3,0.2037037037037037,130.9033950617284,15,5,3,1.0,52,55,57,critical,critical,critical
2025-03-01 15:34:04,52,1,2,9,23,2,4,10,-1,0.19230769230769232,151.27403846153848,15,5,3,0.4444444444444444,55,57,52,critical,critical,critical
2025-03-01 16:04:04,55,4,7,9,23,1,4,8,1,0.2,159.88030303030303,16,5,3,1.5555555555555556,57,57,50,critical,critical,critical
2025-03-01 16:34:04,57,1,4,11,20,2,2,6,5,0.17543859649122806,164.90204678362574,16,5,3,0.7272727272727273,57,52,49,critical,critical,critical
2025-03-01 17:04:04,57,3,5,9,18,2,5,7,2,0.19298245614035087,177.48654970760236,17,5,3,1.1111111111111112,52,50,55,critical,critical,critical
2025-03-01 17:34:04,52,1,1,6,17,4,6,11,-5,0.21153846153846154,202.98076923076923,17,5,3,0.3333333333333333,50,49,59,critical,critical,critical
2025-03-01 18:04:04,50,2,5,6,15,2,7,13,-7,0.22,208.692,18,5,3,1.6666666666666667,49,55,59,critical,critical,critical
2025-03-01 18:34:04,49,2,2,7,13,0,3,10,-3,0.22448979591836735,223.61836734693875,18,5,3,0.5714285714285714,55,59,58,critical,critical,critical
2025-03-01 19:04:04,55,6,10,12,18,1,4,7,5,0.2727272727272727,202.67030303030302,19,5,3,1.6666666666666667,59,59,52,critical,critical,critical
2025-03-01 19:34:04,59,7,9,19,26,5,5,9,10,0.3050847457627119,187.81751412429378,19,5,3,0.9473684210526315,59,58,47,critical,critical,critical
2025-03-01 20:04:04,59,2,5,14,26,1,5,10,4,0.3050847457627119,188.66751412429377,20,5,3,0.7142857142857143,58,52,40,critical,critical,busy
2025-03-01 20:34:04,58,1,3,8,27,3,4,9,-1,0.29310344827586204,203.89396551724136,20,5,3,0.75,52,47,41,critical,critical,busy
2025-03-01 21:04:04,52,0,2,5,19,4,8,12,-7,0.3076923076923077,205.74519230769232,21,5,3,0.8,47,40,36,critical,busy,busy
2025-03-01 21:34:04,47,0,1,3,11,3,6,14,-11,0.2765957446808511,236.9081560283688,21,5,3,0.6666666666666666,40,41,33,busy,busy,moderate
2025-03-01 22:04:04,40,0,0,1,6,4,7,13,-12,0.3,277.99,22,5,3,0.0,41,36,35,busy,busy,busy
2025-03-01 22:34:04,41,2,5,5,8,2,4,11,-6,0.2926829268292683,265.40121951219515,22,5,3,2.0,36,33,36,busy,moderate,busy
2025-03-01 23:04:04,36,0,1,6,7,3,6,10,-4,0.2777777777777778,283.73935185185184,23,5,3,0.3333333333333333,33,35,34,moderate,busy,busy
2025-03-01 23:34:04,33,1,1,2,7,1,4,10,-8,0.3333333333333333,290.0358585858586,23,5,3,1.0,35,36,28,busy,busy,moderate
2025-03-02 00:04:04,35,2,2,3,9,0,0,4,-1,0.37142857142857144,302.20428571428573,0,6,3,1.3333333333333333,36,34,32,busy,busy,moderate
2025-03-02 00:34:04,36,1,2,4,6,0,1,1,3,0.4166666666666667,317.0259259259259,0,6,3,1.0,34,28,31,busy,moderate,moderate
2025-03-02 01:04:04,34,2,3,5,8,2,5,6,-1,0.38235294117647056,310.1186274509804,1,6,3,1.2,28,32,29,moderate,moderate,moderate
2025-03-02 01:34:04,28,0,0,3,7,2,6,11,-8,0.39285714285714285,336.7845238095238,1,6,3,0.0,32,31,26,moderate,moderate,moderate
2025-03-02 02:04:04,32,3,4,4,9,0,0,6,-2,0.46875,322.659375,2,6,3,2.0,31,29,27,moderate,moderate,moderate
2025-03-02 02:34:04,31,1,1,5,8,0,2,2,3,0.45161290322580644,343.0935483870968,2,6,3,0.4,29,26,26,moderate,moderate,moderate
2025-03-02 03:04:04,29,1,1,2,6,1,3,5,-3,0.4827586206896552,352.26206896551724,3,6,3,1.0,26,27,26,moderate,moderate,moderate
2025-03-02 03:34:04,26,0,2,3,8,2,5,8,-5,0.4230769230769231,372.0320512820513,3,6,3,1.3333333333333333,27,26,26,moderate,moderate,moderate
2025-03-02 04:04:04,27,0,2,4,6,1,1,6,-2,0.4074074074074074,379.59197530864196,4,6,3,1.0,26,26,22,moderate,moderate,low
2025-03-02 04:34:04,26,2,3,5,8,3,4,5,0,0.38461538461538464,361.3980769230769,4,6,3,1.2,26,26,19,moderate,moderate,low
2025-03-02 05:04:04,26,0,1,4,8,0,1,5,-1,0.4230769230769231,376.4217948717949,5,6,3,0.5,26,22,18,moderate,low,low
2025-03-02 05:34:04,26,0,1,2,7,1,1,2,0,0.4230769230769231,396.24615384615385,5,6,3,1.0,22,19,19,low,low,low
2025-03-02 06:04:04,22,0,0,1,5,3,4,5,-4,0.36363636363636365,402.525,6,6,3,0.0,19,18,17,low,low,low
2025-03-02 06:34:04,19,1,1,1,3,3,4,8,-7,0.3157894736842105,416.2622807017544,6,6,3,2.0,18,19,21,low,low,low
2025-03-02 07:04:04,18,0,2,3,4,3,3,7,-4,0.2777777777777778,419.36574074074076,7,6,3,1.3333333333333333,19,17,21,low,low,low
2025-03-02 07:34:04,19,1,2,4,5,1,1,4,0,0.2631578947368421,417.89912280701753,7,6,3,1.0,17,21,22,low,low,low
2025-03-02 08:04:04,17,0,0,2,5,0,2,3,-1,0.17647058823529413,444.9,8,6,3,0.0,21,21,24,low,low,moderate
2025-03-02 08:34:04,21,3,6,6,10,1,2,4,2,0.19047619047619047,342.1555555555555,8,6,3,2.0,21,22,27,low,low,moderate
2025-03-02 09:04:04,21,1,2,8,10,2,2,4,4,0.19047619047619047,348.16111111111115,9,6,3,0.5,22,24,31,low,moderate,moderate
2025-03-02 09:34:04,22,3,3,5,11,1,2,4,1,0.13636363636363635,298.880303030303,9,6,3,1.2,24,27,34,moderate,moderate,busy
2025-03-02 10:04:04,24,1,6,9,17,3,4,6,3,0.20833333333333334,149.62916666666666,10,6,3,1.3333333333333333,27,31,33,moderate,moderate,moderate
2025-03-02 10:34:04,27,4,6,12,17,1,3,7,5,0.18518518518518517,128.9604938271605,10,6,3,1.0,31,34,34,moderate,busy,busy
2025-03-02 11:04:04,31,4,7,13,22,1,3,6,7,0.16129032258064516,126.94032258064516,11,6,3,1.0769230769230769,34,33,36,busy,moderate,busy
2025-03-02 11:34:04,34,0,4,11,23,0,1,4,7,0.17647058823529413,138.34607843137255,11,6,3,0.7272727272727273,33,34,31,moderate,busy,moderate
2025-03-02 12:04:04,33,1,3,7,20,1,4,5,2,0.15151515151515152,144.51060606060608,12,6,3,0.8571428571428571,34,36,35,busy,busy,busy
2025-03-02 12:34:04,34,0,3,6,17,1,2,6,0,0.14705882352941177,157.98872549019606,12,6,3,1.0,36,31,33,busy,moderate,moderate
2025-03-02 13:04:04,36,5,6,9,16,3,4,6,3,0.1388888888888889,162.19814814814814,13,6,3,1.3333333333333333,31,35,35,moderate,busy,busy
2025-03-02 13:34:04,31,0,1,7,13,3,6,10,-3,0.1935483870967742,187.75860215053763,13,6,3,0.2857142857142857,35,33,38,busy,moderate,busy
2025-03-02 14:04:04,35,2,7,8,17,3,3,9,-1,0.22857142857142856,173.66666666666666,14,6,3,1.75,33,35,36,moderate,busy,busy
2025-03-02 14:34:04,33,0,3,10,17,3,5,8,2,0.21212121212121213,185.38181818181818,14,6,3,0.6,35,38,38,busy,busy,busy
2025-03-02 15:04:04,35,3,7,10,18,4,5,10,0,0.22857142857142856,174.7157142857143,15,6,3,1.4,38,36,37,busy,busy,busy
2025-03-02 15:34:04,38,3,6,13,23,1,3,8,5,0.21052631578947367,158.80175438596493,15,6,3,0.9230769230769231,36,38,39,busy,busy,busy
2025-03-02 16:04:04,36,1,4,10,20,2,6,9,1,0.16666666666666666,158.5986111111111,16,6,3,0.8,38,37,40,busy,busy,busy
2025-03-02 16:34:04,38,1,3,7,20,1,1,7,0,0.18421052631578946,148.0390350877193,16,6,3,0.8571428571428571,37,39,44,busy,busy,busy
2025-03-02 17:04:04,37,0,2,5,15,2,3,4,1,0.1891891891891892,161.23333333333332,17,6,3,0.8,39,40,41,busy,busy,busy
2025-03-02 17:34:04,39,3,4,6,13,0,2,5,1,0.23076923076923078,169.61880341880342,17,6,3,1.3333333333333333,40,44,46,busy,busy,critical
2025-03-02 18:04:04,40,2,5,9,14,2,4,6,3,0.175,160.915,18,6,3,1.1111111111111112,44,41,48,busy,busy,critical
2025-03-02 18:34:04,44,4,6,11,17,1,2,6,5,0.22727272727272727,165.9,18,6,3,1.0909090909090908,41,46,44,busy,critical,busy
2025-03-02 19:04:04,41,2,4,10,19,2,7,9,1,0.24390243902439024,164.63983739837397,19,6,3,0.8,46,48,44,critical,critical,busy
2025-03-02 19:34:04,46,3,8,12,23,2,4,10,2,0.2391304347826087,158.06376811594203,19,6,3,1.3333333333333333,48,44,42,critical,busy,busy
2025-03-02 20:04:04,48,3,5,13,23,1,3,7,6,0.2916666666666667,163.3513888888889,20,6,3,0.7692307692307693,44,44,40,busy,busy,busy
2025-03-02 20:34:04,44,0,3,8,20,4,7,10,-2,0.25,170.52954545454546,20,6,3,0.75,44,42,39,busy,busy,busy
2025-03-02 21:04:04,44,2,2,5,18,1,2,9,-4,0.22727272727272727,190.16098484848484,21,6,3,0.8,42,40,36,busy,busy,busy
2025-03-02 21:34:04,42,0,0,2,10,2,2,4,-2,0.21428571428571427,214.69920634920635,21,6,3,0.0,40,39,33,busy,busy,moderate
2025-03-02 22:04:04,40,1,2,2,7,2,4,6,-4,0.225,229.85333333333335,22,6,3,2.0,39,36,27,busy,busy,moderate
2025-03-02 22:34:04,39,0,2,4,6,0,3,7,-3,0.20512820512820512,240.5286324786325,22,6,3,1.0,36,33,25,busy,moderate,moderate
2025-03-02 23:04:04,36,0,1,3,5,3,4,7,-4,0.19444444444444445,259.16712962962964,23,6,3,0.6666666666666666,33,27,26,moderate,moderate,moderate
2025-03-02 23:34:04,33,0,1,2,6,1,4,8,-6,0.24242424242424243,275.7878787878788,23,6,3,1.0,27,25,24,moderate,moderate,moderate
2025-03-03 00:04:04,27,0,2,3,6,2,8,12,-9,0.2962962962962963,281.13827160493827,0,0,3,1.3333333333333333,25,26,20,moderate,moderate,low
2025-03-03 00:34:04,25,1,1,3,5,1,3,11,-8,0.28,285.9193333333333,0,0,3,0.6666666666666666,26,24,20,moderate,moderate,low
2025-03-03 01:04:04,26,0,1,2,5,0,0,3,-1,0.2692307692307692,304.7634615384615,1,0,3,1.0,24,20,22,moderate,low,low
2025-03-03 01:34:04,24,0,1,2,5,1,3,3,-1,0.25,338.98263888888886,1,0,3,1.0,20,20,23,low,low,moderate
2025-03-03 02:04:04,20,0,0,1,3,3,4,7,-6,0.25,378.89833333333337,2,0,3,0.0,20,22,22,low,low,low
2025-03-03 02:34:04,20,1,2,2,4,0,2,6,-4,0.25,362.51166666666666,2,0,3,2.0,22,23,23,low,moderate,moderate
2025-03-03 03:04:04,22,2,3,5,6,1,1,3,2,0.18181818181818182,349.3030303030303,3,0,3,1.2,23,22,21,moderate,low,low
2025-03-03 03:34:04,23,3,3,6,8,1,2,3,3,0.21739130434782608,327.84420289855075,3,0,3,1.0,22,23,21,low,moderate,low
2025-03-03 04:04:04,22,0,0,3,8,1,1,3,0,0.22727272727272727,352.1515151515151,4,0,3,0.0,23,21,20,moderate,low,low
2025-03-03 04:34:04,23,1,2,2,8,1,1,2,0,0.2608695652173913,361.8608695652174,4,0,3,2.0,21,21,20,low,low,low
2025-03-03 05:04:04,21,0,1,3,6,0,3,4,-1,0.3333333333333333,370.1857142857143,5,0,3,0.6666666666666666,21,20,20,low,low,low
2025-03-03 05:34:04,21,0,2,3,5,1,2,5,-2,0.2857142857142857,373.44603174603174,5,0,3,1.3333333333333333,20,20,19,low,low,low
2025-03-03 06:04:04,20,1,1,3,6,1,2,4,-1,0.3,387.4275,6,0,3,0.6666666666666666,20,20,19,low,low,low
2025-03-03 06:34:04,20,0,1,2,5,0,1,3,-1,0.3,381.6041666666667,6,0,3,1.0,20,19,17,low,low,low
2025-03-03 07:04:04,20,0,2,3,6,1,2,3,0,0.3,365.6625,7,0,3,1.3333333333333333,19,19,23,low,low,moderate
2025-03-03 07:34:04,19,1,2,4,6,2,3,5,-1,0.3684210526315789,338.90614035087714,7,0,3,1.0,19,17,28,low,low,moderate
2025-03-03 08:04:04,19,0,2,4,7,0,2,5,-1,0.3684210526315789,355.7631578947368,8,0,3,1.0,17,23,28,low,moderate,moderate
2025-03-03 08:34:04,17,3,3,5,9,4,5,7,-2,0.29411764705882354,328.4294117647059,8,0,3,1.2,23,28,33,moderate,moderate,moderate
2025-03-03 09:04:04,23,5,6,9,13,0,0,5,4,0.30434782608695654,267.9463768115942,9,0,3,1.3333333333333333,28,28,38,moderate,moderate,busy
2025-03-03 09:34:04,28,3,6,12,17,1,1,1,11,0.25,233.4636904761905,9,0,3,1.0,28,33,39,moderate,moderate,busy
2025-03-03 10:04:04,28,3,4,10,19,1,4,5,5,0.21428571428571427,213.4202380952381,10,0,3,0.8,33,38,40,moderate,busy,busy
2025-03-03 10:34:04,33,1,6,10,22,1,1,5,5,0.21212121212121213,204.90353535353537,10,0,3,1.2,38,39,39,busy,busy,busy
2025-03-03 11:04:04,38,4,8,14,24,1,3,4,10,0.18421052631578946,181.68947368421053,11,0,3,1.1428571428571428,39,40,40,busy,busy,busy
2025-03-03 11:34:04,39,1,4,12,22,3,3,6,6,0.20512820512820512,181.52735042735043,11,0,3,0.6666666666666666,40,39,39,busy,busy,busy
2025-03-03 12:04:04,40,2,4,8,22,0,3,6,2,0.2,162.4675,12,0,3,1.0,39,40,42,busy,busy,busy
2025-03-03 12:34:04,39,1,4,8,20,2,5,8,0,0.23076923076923078,174.26837606837609,12,0,3,1.0,40,39,42,busy,busy,busy
2025-03-03 13:04:04,40,3,3,7,15,0,2,7,0,0.225,189.38083333333333,13,0,3,0.8571428571428571,39,42,44,busy,busy,busy
2025-03-03 13:34:04,39,3,5,8,16,5,6,8,0,0.1794871794871795,197.4863247863248,13,0,3,1.25,42,42,44,busy,busy,busy
2025-03-03 14:04:04,42,3,6,11,18,3,3,9,2,0.14285714285714285,191.6825396825397,14,0,3,1.0909090909090908,42,44,47,busy,busy,critical
2025-03-03 14:34:04,42,0,4,10,18,2,4,7,3,0.16666666666666666,196.28809523809522,14,0,3,0.8,44,44,46,busy,busy,critical
2025-03-03 15:04:04,44,3,5,9,20,1,3,7,2,0.1590909090909091,204.03181818181818,15,0,3,1.1111111111111112,44,47,53,busy,critical,critical
2025-03-03 15:34:04,44,3,7,12,22,4,7,10,2,0.18181818181818182,204.21704545454546,15,0,3,1.1666666666666667,47,46,52,critical,critical,critical
2025-03-03 16:04:04,47,2,5,12,21,2,2,9,3,0.14893617021276595,212.1287234042553,16,0,3,0.8333333333333334,46,53,57,critical,critical,critical
2025-03-03 16:34:04,46,2,7,12,24,6,8,10,2,0.1956521739130435,205.8163043478261,16,0,3,1.1666666666666667,53,52,52,critical,critical,critical
2025-03-03 17:04:04,53,6,9,16,28,2,2,10,6,0.20754716981132076,195.0125786163522,17,0,3,1.125,52,57,48,critical,critical,critical
2025-03-03 17:34:04,52,2,5,14,26,2,6,8,6,0.23076923076923078,196.37916666666666,17,0,3,0.7142857142857143,57,52,46,critical,critical,critical
2025-03-03 18:04:04,57,6,8,13,29,1,3,9,4,0.24561403508771928,192.49736842105264,18,0,3,1.2307692307692308,52,48,46,critical,critical,critical
2025-03-03 18:34:04,52,0,2,10,24,5,7,10,0,0.2692307692307692,207.28173076923076,18,0,3,0.4,48,46,42,critical,critical,busy
2025-03-03 19:04:04,48,0,4,6,19,3,8,15,-9,0.22916666666666666,216.25833333333333,19,0,3,1.3333333333333333,46,46,41,critical,critical,busy
2025-03-03 19:34:04,46,0,1,5,15,1,3,11,-6,0.2391304347826087,249.1213768115942,19,0,3,0.4,46,42,38,critical,busy,busy
2025-03-03 20:04:04,46,7,8,9,15,5,8,11,-2,0.1956521739130435,234.82028985507247,20,0,3,1.7777777777777777,42,41,36,busy,busy,busy
2025-03-03 20:34:04,42,1,3,11,16,5,7,15,-4,0.21428571428571427,248.2551587301587,20,0,3,0.5454545454545454,41,38,33,busy,busy,moderate
2025-03-03 21:04:04,41,2,3,6,15,1,4,11,-5,0.21951219512195122,253.75528455284555,21,0,3,1.0,38,36,30,busy,busy,moderate
2025-03-03 21:34:04,38,0,1,4,15,2,4,8,-4,0.18421052631578946,246.45087719298243,21,0,3,0.5,36,33,28,busy,moderate,moderate
2025-03-03 22:04:04,36,1,2,3,9,3,4,8,-5,0.1388888888888889,257.82222222222225,22,0,3,1.3333333333333333,33,30,27,moderate,moderate,moderate
2025-03-03 22:34:04,33,0,0,2,6,0,3,7,-5,0.15151515151515152,253.2080808080808,22,0,3,0.0,30,28,23,moderate,moderate,moderate
2025-03-03 23:04:04,30,1,4,4,7,5,7,10,-6,0.13333333333333333,254.72777777777776,23,0,3,2.0,28,27,21,moderate,moderate,low
2025-03-03 23:34:04,28,0,0,4,6,0,2,9,-5,0.14285714285714285,278.0863095238095,23,0,3,0.0,27,23,15,moderate,moderate,low
2025-03-04 00:04:04,27,1,2,2,6,2,3,5,-3,0.1111111111111111,284.8234567901235,0,1,3,2.0,23,21,12,moderate,low,low
2025-03-04 00:34:04,23,0,0,2,6,1,4,7,-5,0.08695652173913043,309.62753623188405,0,1,3,0.0,21,15,11,low,low,low
2025-03-04 01:04:04,21,1,1,1,3,1,3,7,-6,0.09523809523809523,318.6142857142857,1,1,3,2.0,15,12,13,low,low,low
2025-03-04 01:34:04,15,0,1,2,4,3,7,10,-8,0.2,280.1633333333333,1,1,3,1.0,12,11,16,low,low,low
2025-03-04 02:04:04,12,0,1,2,3,2,4,11,-9,0.16666666666666666,308.14166666666665,2,1,3,1.0,11,13,16,low,low,low
2025-03-04 02:34:04,11,1,1,2,4,1,2,6,-4,0.18181818181818182,330.22878787878784,2,1,3,1.0,13,16,17,low,low,low
2025-03-04 03:04:04,13,2,2,3,5,0,0,2,1,0.15384615384615385,306.62179487179486,3,1,3,1.3333333333333333,16,16,18,low,low,low
2025-03-04 03:34:04,16,1,3,5,7,0,0,0,5,0.1875,276.59166666666664,3,1,3,1.2,16,17,17,low,low,low
2025-03-04 04:04:04,16,1,2,5,8,2,2,2,3,0.125,265.7885416666667,4,1,3,0.8,17,18,17,low,low,low
2025-03-04 04:34:04,17,2,2,4,9,1,1,3,1,0.17647058823529413,252.10686274509806,4,1,3,1.0,18,17,19,low,low,low
2025-03-04 05:04:04,18,2,3,5,10,1,2,3,2,0.16666666666666666,244.13888888888889,5,1,3,1.2,17,17,17,low,low,low
2025-03-04 05:34:04,17,1,2,5,9,2,3,5,0,0.23529411764705882,217.80392156862746,5,1,3,0.8,17,19,19,low,low,low
2025-03-04 06:04:04,17,1,2,4,9,2,2,5,-1,0.17647058823529413,222.89313725490194,6,1,3,1.0,19,17,22,low,low,low
2025-03-04 06:34:04,19,1,2,4,9,0,0,2,2,0.21052631578947367,227.89912280701756,6,1,3,1.0,17,19,24,low,low,moderate
2025-03-04 07:04:04,17,0,0,2,6,1,2,2,0,0.23529411764705882,254.87450980392157,7,1,3,0.0,19,22,30,low,low,moderate
2025-03-04 07:34:04,19,1,2,2,6,0,0,2,0,0.2631578947368421,256.61052631578946,7,1,3,2.0,22,24,32,low,moderate,moderate
2025-03-04 08:04:04,22,2,4,6,8,1,1,1,5,0.2727272727272727,234.67121212121214,8,1,3,1.3333333333333333,24,30,31,moderate,moderate,moderate
2025-03-04 08:34:04,24,1,4,8,10,0,2,3,5,0.2916666666666667,217.24166666666667,8,1,3,1.0,30,32,32,moderate,moderate,moderate
2025-03-04 09:04:04,30,2,7,11,17,1,1,3,8,0.26666666666666666,194.33055555555558,9,1,3,1.2727272727272727,32,31,38,moderate,moderate,busy
2025-03-04 09:34:04,32,0,2,9,17,0,0,1,8,0.25,211.79270833333334,9,1,3,0.4444444444444444,31,32,41,moderate,moderate,busy
2025-03-04 10:04:04,31,1,3,5,16,1,4,4,1,0.2903225806451613,162.2231182795699,10,1,3,1.2,32,38,42,moderate,busy,busy
2025-03-04 10:34:04,32,1,2,5,14,1,1,5,0,0.34375,176.8359375,10,1,3,0.8,38,41,46,busy,busy,critical
2025-03-04 11:04:04,38,4,7,9,14,1,1,2,7,0.34210526315789475,165.28552631578947,11,1,3,1.5555555555555556,41,42,42,busy,busy,busy
2025-03-04 11:34:04,41,4,6,13,18,1,3,4,9,0.34146341463414637,163.16382113821138,11,1,3,0.9230769230769231,42,46,46,busy,critical,critical
2025-03-04 12:04:04,42,2,5,11,20,3,4,7,4,0.30952380952380953,169.53333333333333,12,1,3,0.9090909090909091,46,42,49,critical,busy,critical
2025-03-04 12:34:04,46,5,9,14,27,3,5,9,5,0.2608695652173913,160.0050724637681,12,1,3,1.2857142857142858,42,46,50,busy,critical,critical
2025-03-04 13:04:04,42,2,2,11,22,2,6,11,0,0.2857142857142857,172.23333333333332,13,1,3,0.36363636363636365,46,49,51,critical,critical,critical
2025-03-04 13:34:04,46,2,4,6,20,0,0,6,0,0.2608695652173913,185.75579710144928,13,1,3,1.3333333333333333,49,50,53,critical,critical,critical
2025-03-04 14:04:04,49,4,6,10,21,2,3,3,7,0.24489795918367346,190.23265306122448,14,1,3,1.2,50,51,54,critical,critical,critical
2025-03-04 14:34:04,50,3,4,10,16,2,3,6,4,0.26,197.60600000000002,14,1,3,0.8,51,53,48,critical,critical,critical
2025-03-04 15:04:04,51,0,4,8,18,2,3,6,2,0.3137254901960784,203.14313725490194,15,1,3,1.0,53,54,45,critical,critical,critical
2025-03-04 15:34:04,53,3,7,11,21,2,5,8,3,0.2641509433962264,188.86100628930816,15,1,3,1.2727272727272727,54,48,42,critical,critical,busy
2025-03-04 16:04:04,54,3,6,13,21,3,5,10,3,0.2777777777777778,187.2135802469136,16,1,3,0.9230769230769231,48,45,44,critical,critical,busy
2025-03-04 16:34:04,48,4,4,10,21,6,10,15,-5,0.2708333333333333,177.97534722222224,16,1,3,0.8,45,42,44,critical,busy,busy
2025-03-04 17:04:04,45,2,3,7,20,4,6,16,-9,0.26666666666666666,173.3874074074074,17,1,3,0.8571428571428571,42,44,48,busy,busy,critical
2025-03-04 17:34:04,42,0,1,4,14,2,4,10,-6,0.23809523809523808,188.02420634920637,17,1,3,0.5,44,44,48,busy,busy,critical
2025-03-04 18:04:04,44,2,4,5,12,1,2,6,-1,0.25,198.0526515151515,18,1,3,1.6,44,48,50,busy,critical,critical
2025-03-04 18:34:04,44,2,4,8,12,1,4,6,2,0.2727272727272727,209.05113636363637,18,1,3,1.0,48,48,51,critical,critical,critical
2025-03-04 19:04:04,48,6,7,11,16,2,3,7,4,0.2916666666666667,207.72430555555556,19,1,3,1.2727272727272727,48,50,51,critical,critical,critical
2025-03-04 19:34:04,48,2,5,12,20,4,5,8,4,0.2916666666666667,191.45833333333334,19,1,3,0.8333333333333334,50,51,45,critical,critical,critical
2025-03-04 20:04:04,50,3,6,11,22,3,4,9,2,0.28,191.558,20,1,3,1.0909090909090908,51,51,43,critical,critical,busy
2025-03-04 20:34:04,51,3,4,10,22,1,3,7,3,0.29411764705882354,199.41013071895426,20,1,3,0.8,51,45,40,critical,critical,busy
2025-03-04 21:04:04,51,1,3,7,18,0,3,6,1,0.29411764705882354,220.51797385620915,21,1,3,0.8571428571428571,45,43,31,critical,busy,moderate
2025-03-04 21:34:04,45,0,0,3,13,1,6,9,-6,0.28888888888888886,250.64888888888888,21,1,3,0.0,43,40,29,busy,busy,moderate
2025-03-04 22:04:04,43,1,2,2,9,2,4,10,-8,0.3023255813953488,259.6496124031008,22,1,3,2.0,40,31,27,busy,moderate,moderate
2025-03-04 22:34:04,40,2,2,4,7,3,5,9,-5,0.325,279.8120833333333,22,1,3,1.0,31,29,26,moderate,moderate,moderate
2025-03-04 23:04:04,31,0,0,2,4,5,9,14,-12,0.3225806451612903,295.4623655913978,23,1,3,0.0,29,27,22,moderate,moderate,low
2025-03-04 23:34:04,29,1,1,1,5,1,3,12,-11,0.3103448275862069,297.2954022988506,23,1,3,2.0,27,26,19,moderate,moderate,low
2025-03-05 00:04:04,27,1,1,2,4,2,3,6,-4,0.37037037037037035,309.63827160493827,0,2,3,1.0,26,22,19,moderate,low,low
